CA,STATION,TIME,ENTRIES,EXITS,DELTA_ENTRY,DELTA_EXIT,TOTAL_DELTA
A029,28 ST,04:00:00,18917691.422857143,28271482.257142857,119.87428571428572,775.7885714285715,895.6628571428571
R230,28 ST,04:00:00,12836477.448275862,5855160.517241379,16.862068965517242,245.6206896551724,262.48275862068965
R228,28 ST,04:43:25,1547585275.0,1932448958.0,5.0,20.0,25.0
A029,28 ST,04:43:32,20837141.0,31011910.0,106.0,687.0,793.0
R229,28 ST,04:44:36,12823733.0,9503068.0,1.0,2.0,3.0
R229,28 ST,04:44:37,4645890.0,2442547.0,0.0,1.0,1.0
R229,28 ST,04:46:08,24636302.0,14694417.0,6.0,7.0,13.0
R229,28 ST,05:00:00,21603872.645714287,13982650.114285715,1521.3314285714287,1932.92,3454.2514285714287
R230,28 ST,05:00:00,12763300.52601156,5879120.208092486,56.68208092485549,809.9248554913295,866.606936416185
R133,28 ST,05:00:00,21899860.542857144,7115537.6742857145,602.0228571428571,668.3314285714285,1270.3542857142857
R134,28 ST,05:00:00,12895427.268571429,152102090.25142857,402.12,1347.222857142857,1749.3428571428572
R228,28 ST,05:00:00,1494192829.4514287,1912502584.097143,1037.0285714285715,2805.1428571428573,3842.1714285714284
A027,28 ST,07:00:00,11345085.066666666,10184939.933333334,1043.8666666666666,2224.766666666667,3268.633333333333
A029,28 ST,07:00:00,18641637.466666665,27933446.6,632.1333333333333,3081.9666666666667,3714.1
R134,28 ST,07:07:39,2851074.0,5433197.0,2.0,0.0,2.0
R134,28 ST,07:09:00,12787375.0,152625814.0,343.0,1076.0,1419.0
R133,28 ST,07:24:55,20945415.0,7206061.0,89.0,107.0,196.0
R134,28 ST,07:35:33,12946122.0,152825308.0,334.0,1029.0,1363.0
R230,28 ST,07:38:57,12659412.0,5160286.0,7.0,157.0,164.0
A027,28 ST,07:42:13,11641060.0,10448510.0,58.0,79.0,137.0
A027,28 ST,07:44:22,11522494.0,10351628.0,55.0,79.0,134.0
R228,28 ST,07:49:47,1442007678.0,1893265500.0,767.0,1631.0,2398.0
A029,28 ST,07:55:52,16942403.0,25570263.0,3.0,51.0,54.0
R133,28 ST,07:56:24,20945504.0,7206168.0,379.0,439.0,818.0
A027,28 ST,07:57:11,9218413.0,8370549.0,6.0,34.0,40.0
A029,28 ST,07:57:36,20393571.0,30390659.0,636.0,3060.0,3696.0
R228,28 ST,07:59:30,1436341502.0,1888405169.0,704.0,1340.0,2044.0
A027,28 ST,08:00:00,11730224.42857143,10511608.645714285,1207.6171428571429,2295.7542857142857,3503.3714285714286
R228,28 ST,08:00:00,1477532396.6,1906794348.5333333,1801.7333333333333,3828.6666666666665,5630.4
R134,28 ST,08:00:00,12735664.4,152663175.43333334,932.7666666666667,2365.0333333333333,3297.8
A029,28 ST,08:00:00,18940539.68,28351728.417142857,872.1885714285714,3179.9885714285715,4052.177142857143
R133,28 ST,08:00:00,22161536.4,7386650.466666667,1466.0666666666666,1619.0333333333333,3085.1
R230,28 ST,08:00:00,12836388.133333333,5856366.766666667,115.06666666666666,1394.9666666666667,1510.0333333333333
R229,28 ST,08:00:00,24614239.966666665,19213347.433333334,2598.4,3742.0,6340.4
A029,28 ST,08:04:41,20388029.0,30382805.0,588.0,2831.0,3419.0
A027,28 ST,08:14:54,9467305.0,8594182.0,1150.0,2496.0,3646.0
R230,28 ST,08:18:18,12660198.0,5163824.0,113.0,1732.0,1845.0
R230,28 ST,08:18:42,13016399.0,6525435.0,142.0,1289.0,1431.0
R133,28 ST,08:28:39,20494934.0,7032437.0,246.0,287.0,533.0
R230,28 ST,08:32:45,12701160.0,5328893.0,21.0,401.0,422.0
A027,28 ST,08:36:00,11390843.0,10248159.0,763.0,1591.0,2354.0
R230,28 ST,08:37:16,12659445.0,5160791.0,127.0,1535.0,1662.0
R134,28 ST,08:37:37,12776988.0,152613474.0,875.0,1979.0,2854.0
R228,28 ST,08:38:04,1436392701.0,1888470777.0,275.0,647.0,922.0
A027,28 ST,08:42:54,9326654.0,8469168.0,942.0,2048.0,2990.0
R133,28 ST,09:00:00,21900466.77142857,7116210.948571429,1621.8057142857142,1288.92,2910.7257142857143
R134,28 ST,09:00:00,12965934.787356323,152157488.94252872,1031.867816091954,1821.8620689655172,2853.729885057471
R228,28 ST,09:00:00,1494157178.8914285,1912470838.32,1477.7542857142857,2884.8285714285716,4362.582857142857
R229,28 ST,09:00:00,21605393.977142856,13984583.034285715,2295.52,2906.64,5202.16
R230,28 ST,09:00:00,12772385.668604651,5896607.6686046515,121.38372093023256,1087.6220930232557,1209.0058139534883
A029,28 ST,09:18:15,10996335.0,20190452.0,137.0,527.0,664.0
R133,28 ST,09:20:32,20463657.0,7021243.0,1565.0,1252.0,2817.0
A029,28 ST,09:22:45,16961594.0,25596667.0,693.0,1643.0,2336.0
R228,28 ST,09:25:29,1442118325.0,1893420142.0,1313.0,2433.0,3746.0
R230,28 ST,09:38:52,12657885.0,5155260.0,31.0,426.0,457.0
A029,28 ST,09:41:13,17183539.0,25898419.0,148.0,560.0,708.0
R228,28 ST,09:41:59,1442017422.0,1893279971.0,255.0,766.0,1021.0
R228,28 ST,09:44:56,1442008809.0,1893268376.0,1199.0,2168.0,3367.0
A029,28 ST,09:58:12,16925239.0,25551133.0,529.0,1123.0,1652.0
A029,28 ST,10:26:45,17183687.0,25898979.0,419.0,710.0,1129.0
R228,28 ST,10:27:29,1442017677.0,1893280737.0,969.0,1514.0,2483.0
R230,28 ST,10:38:22,12657916.0,5155686.0,25.0,213.0,238.0
R228,28 ST,10:50:52,1544878701.0,1929261640.0,774.0,1152.0,1926.0
R229,28 ST,10:52:15,21679178.0,13942844.0,1246.0,1056.0,2302.0
R230,28 ST,10:53:38,12867864.0,6006833.0,58.0,259.0,317.0
R230,28 ST,10:55:01,12661835.0,5171460.0,42.0,252.0,294.0
A027,28 ST,10:55:46,9053744.0,8225569.0,255.0,430.0,685.0
A027,28 ST,11:00:00,11346154.366666667,10187217.733333332,1317.0666666666666,1330.5,2647.5666666666666
A029,28 ST,11:00:00,18642310.4,27936724.933333334,1091.4333333333334,1524.5666666666666,2616.0
R228,28 ST,11:37:49,1436394073.0,1888473672.0,515.0,677.0,1192.0
R229,28 ST,11:43:24,17465940.0,11180224.0,16.0,1.0,17.0
R229,28 ST,11:44:45,17465956.0,11180225.0,883.0,634.0,1517.0
R228,28 ST,12:00:00,1477534198.3333333,1906798177.2,1696.1,1815.6333333333334,3511.733333333333
A027,28 ST,12:00:00,11715217.44,10494362.96,1637.92,1404.4,3042.32
R134,28 ST,12:00:00,12736626.333333334,152665606.43333334,1124.4333333333334,1234.8666666666666,2359.3
A029,28 ST,12:00:00,18941422.874285713,28354934.48,1295.1714285714286,1631.6971428571428,2926.8685714285716
R230,28 ST,12:00:00,12836626.7,5857950.2,159.56666666666666,444.3666666666667,603.9333333333333
R133,28 ST,12:00:00,22051341.8,7322482.633333334,2404.5666666666666,858.9,3263.4666666666667
R229,28 ST,12:00:00,24616838.366666667,19217089.433333334,3058.9,1841.0666666666666,4899.966666666666
R230,28 ST,12:43:11,12661877.0,5171712.0,10.0,28.0,38.0
R228,28 ST,12:58:36,1436368882.0,1888442624.0,6.0,36.0,42.0
R230,28 ST,13:00:00,12708706.098265896,5909344.502890173,234.1907514450867,491.08670520231215,725.2774566473988
R229,28 ST,13:00:00,21599898.365714286,13990418.33142857,4003.2628571428572,1891.1942857142858,5894.457142857143
R134,28 ST,13:00:00,12909340.445714286,152081241.90857142,1237.7828571428572,1260.142857142857,2497.925714285714
R228,28 ST,13:00:00,1485653254.5517242,1901565335.683908,2102.270114942529,1918.33908045977,4020.609195402299
R133,28 ST,13:00:00,21902097.52,7117507.022857143,2863.84,900.8285714285714,3764.6685714285713
R228,28 ST,14:07:12,1441805039.0,1892987450.0,1628.0,1467.0,3095.0
A027,28 ST,14:34:59,14170853.0,12579570.0,61.0,69.0,130.0
A029,28 ST,14:36:22,20783928.0,30938405.0,13.0,0.0,13.0
A029,28 ST,14:38:01,20783941.0,30938405.0,47.0,0.0,47.0
A027,28 ST,14:43:01,14170914.0,12579639.0,653.0,431.0,1084.0
A029,28 ST,14:44:37,16814163.0,17060983.0,9.0,0.0,9.0
A029,28 ST,14:46:02,20783997.0,30938405.0,464.0,630.0,1094.0
A029,28 ST,14:58:43,16969603.0,25608347.0,444.0,497.0,941.0
A029,28 ST,15:00:00,18643401.833333332,27938249.5,2518.9666666666667,1987.6333333333334,4506.6
A027,28 ST,15:00:00,11347471.433333334,10188548.233333332,3233.733333333333,1641.4666666666667,4875.2
R229,28 ST,16:00:00,24619897.266666666,19218930.5,5898.966666666666,2226.5666666666666,8125.533333333334
R230,28 ST,16:00:00,12836677.233333332,5858363.933333334,464.06666666666666,460.0,924.0666666666667
R228,28 ST,16:00:00,1477535894.4333334,1906799992.8333333,3474.9666666666667,2236.3,5711.266666666666
A029,28 ST,16:00:00,18942283.908045977,28356016.908045977,2601.603448275862,2049.2413793103447,4650.8448275862065
R133,28 ST,16:00:00,22053746.366666667,7323341.533333333,4806.166666666667,926.7,5732.866666666667
A027,28 ST,16:00:00,11733087.457142858,10515340.08,3397.405714285714,1649.0514285714285,5046.457142857143
R134,28 ST,16:00:00,12737750.766666668,152666841.3,1961.8333333333333,1314.3666666666666,3276.2
R229,28 ST,17:00:00,21623702.971098267,14006056.132947978,4923.641618497109,2140.225433526012,7063.867052023122
R228,28 ST,17:00:00,1494758986.7028573,1912676702.5542858,3039.0914285714284,2089.0114285714285,5128.102857142857
R230,28 ST,17:00:00,12772970.779069768,5913133.563953488,335.0755813953488,364.8139534883721,699.8895348837209
R133,28 ST,17:00:00,21904961.36,7118407.851428571,4296.377142857143,827.5485714285714,5123.925714285714
R134,28 ST,17:00:00,12930712.36,152915578.02285713,1744.057142857143,1119.6057142857144,2863.6628571428573
A029,28 ST,19:00:00,18645920.8,27940237.133333333,1231.8666666666666,745.1333333333333,1977.0
A027,28 ST,19:00:00,11350705.166666666,10190189.7,1524.2666666666667,602.6666666666666,2126.9333333333334
R230,28 ST,20:00:00,2680153.4285714286,2317490.8571428573,1.1428571428571428,3.857142857142857,5.0
R134,28 ST,20:00:00,12737273.208333334,152665171.75,604.7916666666666,349.8333333333333,954.625
A027,28 ST,20:00:00,11714723.75177305,10498616.773049645,1203.5177304964539,402.3829787234043,1605.900709219858
R133,28 ST,20:00:00,22164794.708333332,7388096.291666667,1717.0,211.75,1928.75
A029,28 ST,20:00:00,18942298.62142857,28354378.028571427,901.2,529.2642857142857,1430.4642857142858
R229,28 ST,20:00:00,24618543.5,19216356.375,1928.2916666666667,742.2083333333334,2670.5
R228,28 ST,20:00:00,1477535019.75,1906797089.375,1095.3333333333333,700.9166666666666,1796.25
R133,28 ST,21:00:00,21913679.421428572,7123044.271428571,1128.9,166.78571428571428,1295.6857142857143
R134,28 ST,21:00:00,12966853.07857143,152956606.89285713,358.4428571428571,315.24285714285713,673.6857142857143
R228,28 ST,21:00:00,1494475088.4785714,1912594473.1142857,773.9642857142857,518.3857142857142,1292.35
R230,28 ST,21:00:00,3086402.4545454546,2205460.727272727,1.2727272727272727,4.909090909090909,6.181818181818182
R229,28 ST,21:00:00,21552506.135714285,13900020.535714285,1435.3857142857144,535.9928571428571,1971.3785714285714
R229,28 ST,21:32:14,7306891.0,3142549.0,11.0,0.0,11.0
R229,28 ST,21:33:37,17519153.0,11214092.0,17.0,26.0,43.0
R229,28 ST,21:34:58,17519170.0,11214118.0,14.0,1.0,15.0
R229,28 ST,21:36:18,17519184.0,11214119.0,16.0,0.0,16.0
R229,28 ST,21:37:38,17519200.0,11214119.0,9.0,21.0,30.0
R229,28 ST,21:38:58,7414645.0,3326685.0,13.0,1.0,14.0
R229,28 ST,21:40:19,4665893.0,2660703.0,10.0,0.0,10.0
R229,28 ST,21:41:39,17519232.0,11214141.0,16.0,0.0,16.0
R229,28 ST,21:42:59,17519248.0,11214141.0,10.0,12.0,22.0
R229,28 ST,21:44:19,17519258.0,11214153.0,11.0,11.0,22.0
R229,28 ST,21:45:39,17411555.0,11030047.0,9.0,0.0,9.0
R229,28 ST,21:47:00,14457723.0,9575720.0,16.0,0.0,16.0
R229,28 ST,21:48:20,17519294.0,11214164.0,10.0,0.0,10.0
R229,28 ST,21:49:40,14025327.0,9384693.0,11.0,0.0,11.0
R229,28 ST,21:51:00,17519315.0,11214164.0,17.0,0.0,17.0
R229,28 ST,21:52:20,17519332.0,11214164.0,8.0,9.0,17.0
R229,28 ST,21:53:41,17519340.0,11214173.0,11.0,3.0,14.0
R229,28 ST,21:55:01,17519351.0,11214176.0,6.0,3.0,9.0
R229,28 ST,21:56:21,17519357.0,11214179.0,15.0,13.0,28.0
R229,28 ST,21:57:41,6982364.0,3135695.0,11.0,0.0,11.0
R229,28 ST,21:59:01,14350080.0,9391617.0,4.0,0.0,4.0
R229,28 ST,22:00:21,7414805.0,3326729.0,12.0,0.0,12.0
R229,28 ST,22:01:41,17519399.0,11214192.0,14.0,7.0,21.0
R229,28 ST,22:03:02,17519413.0,11214199.0,15.0,15.0,30.0
R229,28 ST,22:04:22,17519428.0,11214214.0,1192.0,389.0,1581.0
A029,28 ST,23:00:00,18644233.833333332,27936901.458333332,207.54166666666666,99.16666666666667,306.7083333333333
A027,28 ST,23:00:00,11348457.291666666,10187694.25,266.2083333333333,71.375,337.5833333333333
